Year,Is_Forecast,State,Region,Tier,Market_Tier,State_Population,State_Demand,State_Demand_M,State_Revenue,State_Revenue_Cr,State_Patients,State_Prevalence,State_Diagnosis_Rate,State_Treatment_Rate,State_Healthcare_Score,State_Hospitals,State_Priority_Score,Treatment_Gap_M,Opportunity_Cr
2018.0,0.0,Delhi,North,Urban,Tier-4 (Emerging),19011813.912539516,40387818.69873207,40.38781869873207,609192632.2127016,60.91926322127016,110651.55807871802,0.179,0.5322135416666667,0.6168446180555556,0.4073784722222222,601.5,26.848598197312747,1.5654667629441257,685.674442169527
2018.0,0.0,Odisha,East,Rural,Tier-4 (Emerging),42550250.185207486,38378634.84753151,38.378634847531515,578886959.8999121,57.88869598999121,105146.94478775759,0.076,0.4688630319148937,0.5640525265957447,0.1962101063829787,718.0,20.96625809251514,1.628948825035655,713.4795853656169
2018.0,0.0,Assam,Northeast,Rural,Tier-4 (Emerging),32591680.992924884,35198322.44135309,35.19832244135309,530916483.9395611,53.09164839395611,96433.76011329616,0.091,0.4205512152777778,0.5237926793981482,0.0351707175925925,183.0,15.870688596434556,1.5837015393691563,693.6612742436905
2018.0,0.0,Haryana,North,Mixed,Tier-4 (Emerging),27159734.160770737,33844540.808993354,33.84454080899336,510496619.17265487,51.04966191726549,92724.76933970784,0.105,0.6601371527777778,0.7234476273148148,0.8337905092592593,1669.0,33.84986007010441,1.020296695114452,446.88995246013
2018.0,0.0,Jharkhand,East,Rural,Tier-4 (Emerging),35307654.409001954,27655824.775348857,27.655824775348858,417148665.9525123,41.71486659525123,75769.38294616128,0.066,0.4545486111111111,0.5521238425925926,0.1484953703703704,478.0,15.139472088583814,1.1953665832594764,523.5705634676506
2018.0,0.0,Chhattisgarh,Central,Rural,Tier-4 (Emerging),27159734.160770737,19662066.56522471,19.66206656522471,296574226.37649477,29.657422637649475,53868.675521163605,0.061,0.4667621527777778,0.5623017939814815,0.1892071759259259,445.0,12.503386550951324,0.8368115271663487,366.5234488988607
2018.0,0.0,Uttarakhand,North,Mixed,Tier-5 (Small),10863893.664308295,10185595.13870657,10.18559513870657,153635173.00815138,15.363517300815138,27905.740106045407,0.079,0.5504947916666667,0.6320789930555556,0.4683159722222222,390.0,14.142192710128484,0.3832452676502549,167.86142723081167
2018.0,0.0,Himachal Pradesh,North,Rural,Tier-5 (Small),6789933.540192684,6607743.681755846,6.607743681755847,99668387.55275644,9.966838755275644,18103.407347276294,0.082,0.702951388888889,0.7591261574074075,0.9765046296296298,485.0,22.993292088999933,0.17782734363456063,77.88837651193755
2018.0,0.0,Goa,West,Urban,Tier-5 (Small),1448519.155241106,4538391.758005966,4.538391758005966,68455165.69477125,6.845516569477125,12433.950021934157,0.264,0.6452864583333334,0.7110720486111112,0.7842881944444445,84.0,17.96343892123403,0.14172195772491317,62.07421748351197
2018.0,0.0,Puducherry,South,Urban,Tier-5 (Small),1448519.155241106,4521200.8801347315,4.521200880134732,68195865.8247153,6.81958658247153,12386.851726396528,0.263,0.5356835937500001,0.619736328125,0.4189453125,47.0,10.477348359304504,0.1742830719141174,76.33598549838342
2018.0,0.0,Tripura,Northeast,Rural,Tier-5 (Small),3802362.782507903,4241849.114727167,4.2418491147271675,63982242.93630608,6.398224293630608,11621.50442391005,0.094,0.4427256944444445,0.5422714120370371,0.1090856481481481,41.0,4.034540628752206,0.18601079292668424,81.4727273018877
2018.0,0.0,Manipur,Northeast,Rural,Tier-5 (Small),2897038.310482212,2922449.2381099025,2.9224492381099023,44080977.90951179,4.408097790951179,8006.710241396995,0.085,0.4245996093750001,0.5271663411458334,0.0486653645833333,19.0,2.2357054743582765,0.1308925292571869,57.330927814647865
2018.0,0.0,Chandigarh,North,Urban,Tier-5 (Small),1086389.3664308295,2643097.4727023384,2.643097472702338,39867355.02110257,3.986735502110257,7241.362938910517,0.205,0.6334375000000001,0.7011979166666666,0.7447916666666667,60.0,16.2107790974374,0.08477594575976562,37.13186424277733
2018.0,0.0,Meghalaya,Northeast,Rural,Tier-5 (Small),3168635.6520899194,2594748.1286894907,2.5947481286894907,39138074.13657021,3.913807413657021,7108.898982710934,0.069,0.4804166666666667,0.5736805555555555,0.2347222222222222,62.0,5.855243477697547,0.10846355850434028,47.50703862490104
2018.0,0.0,Nagaland,Northeast,Rural,Tier-5 (Small),2082246.28565909,1853391.5204924934,1.8533915204924933,27955767.24040729,2.795576724040729,5077.784987650668,0.075,0.4253079710144928,0.5277566425120773,0.0510265700483091,14.0,1.8214774555411104,0.08294409852600391,36.32951515438972
2018.0,0.0,Mizoram,Northeast,Rural,Tier-5 (Small),1176921.8136333986,1298985.7091451734,1.2989857091451735,19593346.43110285,1.959334643110285,3558.86495656212,0.093,0.7100000000000001,0.765,1.0,86.0,20.684493104728272,0.03424456229999999,14.999118287399996
2018.0,0.0,Arunachal Pradesh,Northeast,Rural,Tier-5 (Small),1448519.155241106,1237743.2067288999,1.2377432067288998,18669590.644028522,1.8669590644028522,3391.0772787093156,0.072,0.4260807291666667,0.528400607638889,0.0536024305555555,10.0,1.6071924423969832,0.055343506632096355,24.2404559048582
2018.0,0.0,Sikkim,Northeast,Rural,Tier-5 (Small),633727.1304179839,1075504.296819122,1.075504296819122,16222448.120375477,1.6222448120375477,2946.587114572938,0.143,0.41,0.515,0.0,2.0,0.4605232547748404,0.048957608699999995,21.4434326106
2019.0,0.0,Maharashtra,West,Mixed,Tier-3 (Mid),115352553.14240085,189120624.25617447,189.12062425617447,2935340668.349676,293.53406683496763,518138.6965922589,0.118,0.5772771990740742,0.6543976658950618,0.557590663580247,4807.0,87.47099874188623,5.735826282487743,2512.291911729631
2019.0,0.0,West Bengal,East,Mixed,Tier-3 (Mid),90634148.89760067,172521053.72521484,172.52105372521484,2677698781.5998554,267.7698781599855,472660.4211649722,0.137,0.4521843434343435,0.5501536195286195,0.1406144781144781,1164.0,66.84133675648208,6.317130968899253,2766.9033643778725
2019.0,0.0,Tamil Nadu,South,Mixed,Tier-3 (Mid),71408723.3738672,147831577.55617836,147.83157755617836,2294493492.5719624,229.44934925719625,405018.02070185856,0.149,0.5422309027777779,0.6251924189814815,0.4407696759259259,2399.0,67.03248126437484,4.762937769385496,2086.166742990847
2019.0,0.0,Uttar Pradesh,North,Rural,Tier-3 (Mid),219719148.8426683,146534139.85950565,146.53413985950564,2274355965.7915163,227.43559657915162,401463.39687535795,0.048,0.4588233506944445,0.5556861255787038,0.1627445023148148,3158.0,57.86714121698451,5.321361053434642,2330.756141404373
2019.0,0.0,Kerala,South,Urban,Tier-3 (Mid),32957872.326400243,116769392.70054357,116.76939270054356,1812377410.2401147,181.23774102401146,319916.14438505087,0.255,0.5136313657407408,0.6013594714506173,0.3454378858024691,890.0,52.009646869954,3.933595173780457,1722.91468611584
2019.0,0.0,Bihar,East,Rural,Tier-4 (Emerging),119014538.95644532,102523017.99198052,102.52301799198052,1591259469.1214952,159.12594691214952,280884.98079994664,0.062,0.4343385416666667,0.5352821180555556,0.0811284722222222,1039.0,39.25344053749386,3.835382709550229,1679.8976267830003
2019.0,0.0,Karnataka,South,Mixed,Tier-3 (Mid),62253758.83875602,99470223.41157414,99.47022341157414,1543877053.167505,154.3877053167505,272521.16003171,0.115,0.5516099877450981,0.633008323120915,0.4720332924836601,2226.0,48.86700994464744,3.1554661681489002,1382.0941816492184
2019.0,0.0,Gujarat,West,Mixed,Tier-3 (Mid),65915744.652800485,90667999.03806911,90.66799903806911,1407257753.8335009,140.72577538335008,248405.47681662772,0.099,0.6470638020833335,0.7125531684027778,0.7902126736111112,3807.0,54.29064101942651,2.381737341599029,1043.2009556203743
2019.0,0.0,Andhra Pradesh,South,Mixed,Tier-4 (Emerging),48521312.03608925,81573215.18394183,81.57321518394183,1266097639.6372392,126.60976396372392,223488.2607779228,0.121,0.5198663522012579,0.6065552935010482,0.3662211740041928,1380.0,38.963381603502974,2.7222981934838946,1192.366608745946
2019.0,0.0,Rajasthan,North,Rural,Tier-4 (Emerging),75070709.18791166,70926594.08477463,70.92659408477464,1100851463.9976995,110.08514639976995,194319.4358486976,0.068,0.4663382876016261,0.561948573001355,0.18779429200542,1209.0,30.31618919874966,2.5511535794519737,1117.4052677999643
2019.0,0.0,Madhya Pradesh,Central,Rural,Tier-4 (Emerging),79648191.45546725,63078368.01764657,63.078368017646575,979039169.6493169,97.9039169649317,172817.44662368926,0.057,0.4454340277777778,0.5445283564814815,0.1181134259259259,899.0,25.6744560197042,2.328836134982521,1020.0302271223442
2019.0,0.0,Telangana,South,Mixed,Tier-4 (Emerging),35704361.6869336,56056940.48271193,56.05694048271194,870059612.9551401,87.00596129551401,153580.65885674502,0.113,0.5392534722222223,0.6227112268518519,0.4308449074074074,1175.0,30.647444026542694,1.814822437720899,794.8922277217538
2019.0,0.0,Punjab,North,Mixed,Tier-4 (Emerging),28380390.058844652,51655828.29595942,51.655828295959424,801749963.2881379,80.17499632881379,141522.8172492039,0.131,0.5800789650537636,0.6567324708781362,0.5669298835125449,1201.0,32.22555894507172,1.5586396216876537,682.6841542991922
2019.0,0.0,Delhi,North,Urban,Tier-4 (Emerging),19225425.523733474,47814395.115614735,47.81439511561474,742127089.8793672,74.21270898793672,130998.34278250612,0.179,0.5322135416666667,0.6168446180555556,0.4073784722222222,601.5,26.848598197312747,1.5654667629441257,685.674442169527
2019.0,0.0,Odisha,East,Rural,Tier-4 (Emerging),43028333.315022536,45435759.33838144,45.43575933838144,705208290.7818834,70.52082907818834,124481.53243392176,0.076,0.4688630319148937,0.5640525265957447,0.1962101063829787,718.0,20.96625809251514,1.628948825035655,713.4795853656169
2019.0,0.0,Assam,Northeast,Rural,Tier-4 (Emerging),32957872.326400243,41670646.022546925,41.670646022546926,646769977.7719625,64.67699777719625,114166.15348642993,0.091,0.4205512152777778,0.5237926793981482,0.0351707175925925,183.0,15.870688596434556,1.5837015393691563,693.6612742436905
2019.0,0.0,Haryana,North,Mixed,Tier-4 (Emerging),27464893.605333537,40067928.86783358,40.06792886783358,621894209.3961178,62.18942093961178,109775.14758310569,0.105,0.6601371527777778,0.7234476273148148,0.8337905092592593,1669.0,33.84986007010441,1.020296695114452,446.88995246013
2019.0,0.0,Jharkhand,East,Rural,Tier-4 (Emerging),35704361.6869336,32741221.874858297,32.7412218748583,508176411.106542,50.8176411106542,89701.9777393378,0.066,0.4545486111111111,0.5521238425925926,0.1484953703703704,478.0,15.139472088583814,1.1953665832594764,523.5705634676506
2019.0,0.0,Chhattisgarh,Central,Rural,Tier-4 (Emerging),27464893.605333537,23277558.675598554,23.277558675598556,361290921.6491732,36.12909216491732,63774.13335780426,0.061,0.4667621527777778,0.5623017939814815,0.1892071759259259,445.0,12.503386550951324,0.8368115271663487,366.5234488988607
